Id,Modularity Class
3929325517,1
1001795433,10
1979105234,2
128137404,10
1886598478,10
926433239,10
715898840,1
1747690406,1
2540847071,26
780517344,10
1694774608,25
23805922,25
1718697955,10
2214969316,26
3943858550,26
343367176,1
2543435751,2
4169502067,2
4065247213,1
1584373757,4
4272766964,1
3276016297,10
254230523,4
3864838140,1
2529129850,8
3593052160,4
2527510530,26
1554890755,26
743784453,4
2443069626,8
2360238081,4
1680556041,4
2085273610,26
3925417362,10
3563143183,25
1489190929,4
2787229714,26
156975123,4
2073837588,8
991510549,4
3777413143,1
3524608029,1
175521822,4
4051058719,4
3324887072,23
15436464,26
1511415582,8
1498005539,1
3809165349,10
906641447,27
992444231,23
769998889,1
2241347627,10
2017706028,1
3518447661,10
2333196334,10
2485095091,26
1581826100,1
2656202017,1
1905573944,10
1678543540,4
3384098874,8
542851132,4
1202208829,8
978829374,1
3944726593,8
635715650,4
1507082307,4
3370008645,1
1217314886,1
1609941063,10
1033257032,8
3968254025,1
1416511562,4
2316910667,8
3292555866,10
48676942,18
1078083663,10
4025794641,4
3978149970,26
1887368547,1
706003028,4
49430613,4
691814487,10
2350530649,27
3386785884,1
1862366565,26
1440616656,8
1304543332,1
2131148901,1
2994413585,10
1312047208,1
881934442,15
3434758252,26
4251443218,10
4168040563,8
1221807633,10
417079564,25
3374773609,26
383279124,26
2235449468,8
507265149,10
2904277118,10
2611691650,8
4257529988,1
178307205,10
1459699846,8
3132192108,26
228540554,10
3627393047,4
2527949252,18
40110786,25
1534050448,10
3689398417,8
1347403923,4
1427325077,1
522600602,10
2812100763,1
1906917532,1
2634948634,8
4147462302,1
4268703903,1
22266151,8
4169559903,4
3696672931,27
3056255143,10
3339010219,25
2992029868,4
2435629230,1
3821486255,10
2613985458,26
3706732725,1
451952827,8
2249310398,18
3667116223,26
3974021312,4
236363808,1
944062661,1
3134800070,10
3489415368,2
1871691977,1
547176651,26
154910924,25
229722829,1
2218803409,26
3753689299,25
415350996,2
3787768023,4
2920751140,2
3239985370,10
325763293,1
3194667233,8
3887775970,1
2999173347,1
3589103654,1
1097220326,4
672025297,26
3611279593,4
681984234,8
3022831851,25
3579003117,8
3735051475,10
2513027317,27
1127530744,8
3345531130,1
226604415,10
4011057194,4
3881189631,1
304169216,4
4104732931,1
3413917957,4
2666512646,8
752009479,8
3119038728,18
4008296714,8
2619654411,26
4293116172,1
3914055949,26
268747022,1
382124303,1
388743440,26
3854240472,1
3151216914,4
2033303827,2
310097539,4
3953967382,1
2690583257,26
4204970265,10
537910863,1
592658720,4
340771105,8
2437510941,2
3069788453,1
2966569254,1
2122236199,26
2742337835,1
584466732,27
3867328814,1
2853683503,8
4097032496,4
1218724145,10
3682582834,10
4155556147,26
118505780,8
2669983113,1
1660993848,8
838582586,10
676039391,27
1732209762,1
1275245735,10
1858388287,1
3488530752,25
1368899905,10
1957737867,1
2177941828,10
1594646582,10
967852358,10
3014902087,10
806404424,10
3119333705,10
4143956298,8
3591684428,10
3810705743,1
2929738065,8
1834336595,8
3649349462,1
652493142,1
1112858681,25
2403225602,1
2892134367,4
1742553437,8
1905639774,8
3047145823,8
3560882528,1
1834762593,10
1701953890,1
3445375333,0
1128776038,8
1274508689,4
1554989416,8
282935749,25
1333147026,18
2970304879,8
1291764080,2
4124950900,10
1213874551,26
1138344314,10
262947197,1
1536344447,1
1482080640,1
3441541508,2
108839302,1
3035578760,25
656460524,1
3932602762,1
1054359947,18
998162828,4
15806119,26
696304014,10
821412239,4
2640442776,4
4217583229,1
1980489795,8
2232893846,1
2737488280,10
3626311748,2
1336557978,10
3269206085,10
1580777888,26
3478765986,10
2208448931,10
2089206180,10
1207779749,25
2295710121,4
2709963179,8
2689745324,2
351715757,1
2959720880,8
3681272241,8
752992690,8
3717337780,10
3235692981,25
1865073079,25
3749953976,1
3182201765,27
2961850811,10
2676179388,26
46866506,18
1658044863,26
942653889,10
60317771,4
1172652485,1
3945251271,10
934822345,10
426656202,10
521978317,8
1500037583,27
2314991583,8
3793207761,10
2683237795,10
1748484564,8
3956916693,10
2879310585,1
2300297688,1
2996027867,4
2279293406,8
1716778405,0
3054130374,1
2178171361,1
4049059873,1
2040119782,26
3576738034,1
2050114026,1
4008755691,10
1594147308,1
3278488046,4
414859761,10
305086963,23
1649689076,26
2681946613,8
3915563515,18
2741253546,8
1003602431,2
604226048,1
556024328,26
2331992151,2
1457774345,25
569000464,8
229786131,27
2530230804,1
1027909794,8
3795632665,18
862906426,1
3869622811,7
1023558172,10
4801054,4
4284760607,8
2328805920,8
3158557218,8
1293271591,4
2573681193,2
983206663,10
3113402472,27
1446232621,4
969153206,27
571163184,4
1975818900,10
582304307,1
3545907767,4
3232907832,18
3752637876,10
1203978811,1
1961003786,4
4241506879,1
2158576192,26
1094304322,10
3563340356,26
3914023493,10
272499129,23
1882776672,1
2664743498,1
2066432587,1
2223450871,10
2387526225,1
1802846805,26
65880662,8
1974387287,8
1002881624,10
2872722010,10
3302703707,1
1986934202,1
729576912,26
631999248,27
1790034531,4
1400685158,26
1982941969,8
2918793835,1
3238445678,10
1404387952,10
48054899,15
1545683574,0
2702361207,4
4050305658,1
2575909499,26
791240810,1
725926526,1
3111815957,10
1638908544,4
2625075121,2
3695821442,10
1996604036,10
3610428038,1
2058557114,8
1474839176,1
1065763465,25
454574732,0
3874046605,1
4157751950,4
2138693741,1
539790104,8
6439570,1
1068384915,4
4007903893,10
302039702,10
473183684,8
1433682589,26
3889021598,10
476263877,26
697615008,10
288670369,1
1926672223,1
3206464166,1
2571264113,4
3351528104,10
108020394,10
287949484,1
2882552496,1
313190737,8
2405720179,10
1380780600,8
3753394870,26
435551731,8
3060941499,1
1232421565,1
2620547189,10
3119071937,26
3257582274,8
3626350027,8
828949188,10
3342058183,26
2654978761,1
3300442826,4
4058650914,1
1674855116,0
4196516557,10
3941614288,26
3411124344,1
3069479715,26
3533128404,10
3854071246,10
1652138840,26
135510662,25
872007719,8
1745928922,10
979104318,26
3877683932,10
728416989,10
2144682719,25
3498754784,10
1087324898,10
2802369252,8
163398374,10
474989287,4
716423912,1
1988674282,4
2680468946,27
661406448,10
2403683112,1
2296300274,1
3196994291,10
1320403700,10
3075883765,4
84427510,10
778617591,8
2955690746,16
4055614205,8
2299609858,10
340673283,4
2114549347,10
1597170215,1
2289459882,1
447202056,1
3150595194,1
1745175306,10
1075377623,4
1973699340,10
3378463502,10
901825298,1
3881157395,1
1232847636,1
1445970711,1
2626863896,10
3413394201,26
2445329179,8
1064092444,1
264937605,10
1976714016,8
2867807009,1
1224590116,8
3642966821,26
502285095,10
834061096,8
3576185641,1
3281535787,10
2060043052,8
3116057390,1
1837024048,10
3427648305,10
776507819,1
3712271159,10
3454387001,1
1685472058,4
30196539,1
3317121852,26
525812544,26
1223761871,1
1687110471,1
2583675722,1
1740933943,4
2274542413,10
2537571150,10
2599240530,4
3316036520,8
2080686933,2
33964886,10
2945860439,4
3364111192,8
753669306,10
2873541466,18
677175439,10
1351467869,27
3440198495,26
28144535,4
1231930211,26
2263106405,1
4154770278,26
2321096704,1
1962436200,1
187777899,2
2197930861,10
3311351272,10
3716531058,10
893633395,1
2662056820,1
2154120053,4
1759134582,0
508707703,26
4219042708,1
1219707771,8
1504494461,1
2258977665,4
3165328620,10
3078774934,4
1228325766,10
3510551432,8
1879582551,4
1827848580,4
1900364684,1
613525253,10
2683467245,10
3879322512,1
202032018,26
4294750737,10
310395797,25
2018877593,1
330711960,10
531973017,26
3981788058,8
1191343599,10
3591750556,26
2411545503,1
172016545,10
2265531300,10
3200172965,26
1920877478,4
3844162471,8
3965600684,8
3913106349,4
3206464430,2
1986511791,8
2043036592,25
4126223516,1
1812120500,1
2525569182,1
1153549240,27
2477278137,4
2701476794,25
768073887,8
3812836284,1
815647562,25
3282944958,8
3293984245,26
1912496288,26
1905542082,25
218252228,26
3087680453,26
4163814342,8
3091350472,10
3502876182,4
2284241867,16
4101882828,8
2004599757,26
2172011470,4
1999029199,8
3107210192,10
1698743249,1
1650705362,8
54412244,4
1365787607,26
1103688676,1
2243249117,26
3690120158,1
2707211235,1
1534451878,26
1717209937,4
835608278,10
184828905,2
3106949970,10
928400366,1
813024241,26
2146976754,1
3717827411,26
4259329534,10
2175321079,2
607667192,7
3883523454,25
4281615354,1
1201468927,25
928531452,1
854830068,26
4091167742,26
3239756799,26
1846068225,8
589480964,10
347522053,8
4158112774,1
3480142855,26
291128328,26
2669233161,10
1619084299,1
1754121228,1
2371109901,18
655770638,1
3384269912,1
1296974865,8
438879250,10
1545782294,8
4182197272,1
2467382297,8
1801536540,1
304661536,10
3806208176,4
3286680612,8
2533176839,26
3839441803,8
2818655278,1
3431959389,10
3203944735,4
2953573896,25
1456751666,1
1605878835,4
468239412,25
1736133470,8
1737186588,7
264881209,4
2948986918,1
4105642300,1
1134773309,4
3617113150,2
3103948588,4
1319388224,1
3416933442,2
359023683,26
1740391492,10
2737882181,1
2879669887,1
4151067720,10
2800862281,8
3751625802,1
2270020683,8
68923736,1
1726989390,1
2960274957,26
2526585016,4
674350162,27
119030867,18
2923611222,8
1685996631,10
662351480,4
2949104730,10
2513549641,8
612936048,4
436290657,8
331400291,10
738027717,1
1305265254,1
1902856142,4
2518762602,26
236538727,1
1693500524,4
222479469,10
1848296559,4
3290186866,1
821806195,1
1821781592,1
766067829,8
2225671017,27
2347517049,10
455033978,0
1322861691,1
3642395498,1
3596305536,26
3372205187,8
1183958150,4
2629944456,1
3224519817,8
1359398026,4
2391471639,8
4171076509,10
2435671451,8
1806189713,1
1728890002,1
2853691587,10
1412385646,4
1460814998,10
1420637721,1
922524874,8
2816270533,1
1922352456,4
4071376033,1
1232487586,10
332609765,8
93275300,10
3556721830,4
1092863143,16
2311785330,10
250397871,1
3153183920,10
2791556273,10
3319841970,15
3346941109,1
2189640886,8
1493877943,10
3941385400,10
330566516,26
730416314,1
1159987513,4
2418427070,10
408929471,23
2158118080,1
1303069889,1
3072312514,1
2696077515,10
351126724,25
3459663047,8
2742764745,10
3824567499,1
1699464396,8
2685715662,1
3600041167,10
3291627795,26
490026531,2
3727672534,8
1743832279,1
3688187097,4
2690401499,26
3851142364,4
1362642141,1
2120100943,8
675300576,4
543999201,16
824132836,1
622163494,2
435406054,26
2761802984,10
2322972532,1
1803736601,10
3024080617,8
2392376560,26
414237937,8
2478228722,18
1202242804,26
3363638142,26
1048724726,1
4154967289,23
357909754,23
2124609066,2
53724414,10
2490615039,26
2725233920,1
2902313856,10
3708732675,8
2989016324,4
2946769110,1
3319874822,1
2731798575,1
1236124938,8
2782190001,8
3136374033,4
1371529915,1
4189308181,27
1739867414,2
301548824,8
3935913241,10
476796199,10
671171868,10
2411414813,26
360596766,10
2986853667,4
3222029604,1
3067790631,10
3165832488,1
2369111337,1
3728950570,26
3205748665,1
3435054381,10
853067057,26
2974381057,25
2789626288,8
4063249718,8
3329016974,4
2301314362,1
431768891,1
700564796,8
2667828894,4
1055049023,1
2701093159,1
3635716320,10
2080687427,10
2191279429,2
1818051912,26
3362342217,2
2638542391,4
1804059981,8
255083854,10
1675674959,4
2548090192,26
587432288,10
130434388,4
3452355925,1
3824371033,1
2614805850,1
148168508,8
2388804957,4
2555856225,10
1606272354,26
1138410852,1
4101162341,4
1023624550,1
2555528552,26
3172668593,4
2673624426,1
1877919084,4
1377781103,26
1644905840,4
76105074,1
4284205971,2
3608884798,26
1253786999,4
4160341368,1
127681915,1
3562882428,1
1894473962,1
341705690,8
3868385515,27
1503348102,7
2436613511,1
2286699913,1
654460298,8
3398527182,4
3737798029,1
1771521422,10
2900379023,25
3798779280,10
3662333330,1
3384284543,24
2121516436,2
1200047510,25
315673497,8
316065178,8
3334325660,25
1094108574,1
2568045983,1
297813408,1
1781908899,18
2218116520,8
965397404,26
4119242626,10
1592149424,10
1494890056,4
743458227,10
2233714101,8
4131177911,10
2533443000,1
99278155,1
1374085791,8
406734269,1
111383654,8
557335999,1
1294190016,1
2557415264,1
1991787970,18
462239307,10
1138738628,4
3940828615,10
3032368584,10
3154625994,8
1359039394,2
474826190,25
1981969997,26
541935056,10
2359817064,10
3396131105,2
3358279123,26
56903124,25
666846677,10
25183704,25
961033807,0
4099504736,1
3019359709,1
2830321118,18
2950007717,1
970868192,1
3889323225,4
3262105058,8
3958326759,8
1007371754,4
4017884071,2
412894700,1
2174305775,1
1448592880,4
469911026,10
2491139573,26
4000237048,1
2991179257,1
2365965819,8
4068230652,10
4095133182,8
102516223,4
2557527552,8
1119274498,2
500599723,10
2401420806,26
3559694593,8
3343009290,26
225889417,1
558712335,8
1236940376,10
3554166291,1
2510145044,27
1094486958,27
790578710,1
690472471,4
2149664280,10
2124334617,26
2084324891,26
4105324060,4
3161146909,26
2349745694,4
3303645445,8
3127199265,1
3563996706,26
2529904164,1
1421624869,8
1887319644,1
3283796924,10
77219372,7
344230834,10
4166809181,10
1244153394,4
4088088115,26
2817082932,10
4146520329,10
232998456,10
67024479,10
2486617661,1
4231778520,16
1872119363,1
1288586820,8
750437959,8
2271339949,0
2214348363,4
1402160717,10
1470088782,4
2314051853,1
578045523,27
4060346079,26
4253009493,10
3095545431,10
833635928,26
431310425,26
1287276124,10
957915693,8
4157489871,1
3782723167,1
1114130018,1
4223175611,27
2082363884,8
1792165479,1
2087634536,8
97273453,1
546323972,10
3128346224,1
2340374131,18
2384120766,1
1826514014,8
1261024873,8
1955590807,1
2088969173,1
3417425531,18
669533821,1
1620854399,16
3521889923,1
3231106692,10
549311798,1
417351305,10
458898267,8
3416580375,4
3528952032,1
84985486,4
710919823,10
698575899,26
3451438737,1
4101783318,1
2653996692,4
3006645909,1
3814377111,4
2190490806,26
1310312089,1
3430086255,8
901039772,26
68503197,4
58117061,8
4237379232,1
477251235,10
3812882627,1
1766082215,8
349159691,4
2115782314,10
2379663019,1
571688620,1
1503065714,10
2476852910,4
3744417455,1
2428847792,25
1152272049,27
2190263986,25
2980431540,18
3387377333,1
3765552822,4
725665463,8
3111401076,4
77848863,2
835759076,27
1666795197,8
1311950526,8
406468213,8
1653107961,10
1909114561,1
2331297474,8
4136421059,4
785925828,1
576505543,4
1867888247,8
549865165,26
1472120526,10
83773135,1
406648440,1
1930961187,1
1382565589,27
2918926038,10
196527832,8
3841564964,8
2304361478,26
518211292,4
889145054,8
2523383519,10
3110192864,8
1478675408,1
505460347,10
2005288678,1
2533231569,10
3489500045,27
2040088298,8
3387187495,26
2196293356,4
2085701359,26
546588401,26
4180428531,8
2691483380,1
3950229118,10
1795409656,1
159368953,7
3112879866,10
1524483835,4
349462289,0
441239293,1
3964192510,1
2088716031,16
1788167938,10
3550863659,4
1951778564,25
3828219360,4
1768113928,1
2358429451,10
765360695,10
1599522573,10
2903164686,10
3213025581,4
2093303568,27
885361624,4
1023330067,1
2432976661,8
1661880088,8
1171408666,26
386778907,10
257705757,10
483182367,26
3307610416,10
724682531,1
3458909989,8
616318760,1
4175854688,2
4054856001,18
1325992925,26
1438365320,10
137490127,1
2289714995,10
862832436,1
3448162101,4
3206891318,4
1115702929,1
2101561145,1
2962212666,10
2720593779,1
222676796,26
2478622526,1
3924462917,10
1466517312,1
754435905,1
3565742654,1
1309624131,26
728912387,8
931350342,10
1743996744,1
2159363913,10
426723146,4
4000892747,25
4096739149,8
2892543629,27
4211679544,4
1152232300,8
305809237,8
1778979243,26
3269117783,27
656640996,10
3447174799,10
3531196252,8
3293202269,25
2010924894,1
24791480,8
2407024482,10
666453862,4
3728447715,1
3752904552,26
1185292604,8
1207451694,1
1531360203,18
1469695855,1
4080093040,8
4008162963,4
2803574,7
2574796663,0
2029930360,10
2676279161,1
3706242938,8
2481239124,1
1135957579,10
1354483588,1
4268377989,1
2923284358,8
1673709447,4
2364721032,10
2654095242,1
2436608631,1
3199836482,1
3908683663,10
1686140568,26
3860973458,1
735093059,1
2245412759,1
1023526809,10
2450245532,1
2381010865,26
2439782725,23
2505100272,4
1862354850,10
1384925091,0
3596863396,4
1702512549,1
1865664424,1
1089456044,1
3045869485,1
1250150320,8
2717447838,1
964413366,10
103434167,8
1566663719,8
1644808122,10
1015760827,8
3953608638,10
2275616755,10
2610186177,10
2619020485,1
3966027717,8
1579381427,26
2641512392,1
3322267593,15
3590355614,26
268191691,8
4025337805,10
4259071950,18
822354253,8
3310116328,1
428951508,1
3831351253,10
3898984406,4
1995033763,26
1118816218,1
3467134939,1
3810084828,8
3528738781,10
3084896222,4
3227568095,4
2382743521,4
1989429218,10
36047867,26
3257452516,8
3802875878,25
3057141737,26
3943942123,4
3067168749,1
2282416866,16
1453836275,8
4161587188,27
3574462121,18
1143457784,10
618984519,1
836492531,8
1120313201,2
1139656703,1
2695369569,1
1271252993,26
185190402,8
1788069891,4
3317756181,4
2996914181,26
2258028551,16
3670034445,26
2232338446,10
2607630351,15
2687354896,10
4044769297,10
4069378066,25
923256851,1
1543063573,8
427345943,1
348538904,4
3552462873,8
2556540591,16
2034190364,2
417056797,10
1813137439,1
24791072,10
1158344009,1
699189282,8
704618843,4
225101861,1
20989991,26
1412581416,10
500779049,1
4224317547,8
642402347,8
1673807917,10
1939491477,8
1197411336,10
927615027,10
416106548,2
2981601630,1
800721929,10
2722969268,1
1761888315,10
2098972732,25
267962430,26
348244031,10
1503316033,8
2195736644,1
174225078,1
1906526278,1
2953638440,1
3899377739,10
3989194828,4
1928349773,1
1051445328,1
3570616402,0
3693889619,1
3250801678,10
1288751191,8
654264408,10
2059847769,1
221412731,1
2900510813,10
3348777055,10
1864091744,10
3340716129,1
3841476706,4
293250553,26
221832844,4
1719968102,26
3868477544,10
320424041,2
4041427050,10
951339115,8
2564180076,27
1132644461,1
658491503,8
1524451441,26
2247477363,4
2997110900,2
3655911543,1
2781661304,1
417369108,4
3123398779,10
1754286204,10
2960050301,8
1771928206,26
582371455,26
1512978112,10
2554458325,10
3993356419,18
1564133509,1
3773926026,27
2588919943,10
501762184,4
1275034118,4
2926611479,8
3938601103,26
2715011216,8
1182943377,26
2749384853,1
1853376662,8
912165913,26
846460612,26
2929903771,1
1260453602,10
3120318623,10
2556726299,26
4045353,8
3149088937,1
2128267435,8
2336912977,8
2605631662,8
1063731325,4
1482148018,26
611961011,1
676448436,1
2642562154,4
2826225847,1
893438136,10
1658833081,1
1915635898,26
4074817723,18
4261333180,8
2650130623,1
2105854145,8
1351239876,23
2420859254,25
2572765384,26
427346123,26
2033110923,1
3091729442,1
3441117391,18
2870619813,2
4153034962,10
2330343118,10
1881131223,1
1987758296,10
3352349732,1
103726719,26
2056112348,26
3199336174,8
2355727397,4
2879211744,8
3251095777,1
3581004002,10
786417893,23
3109730001,10
2770487530,10
3467021351,10
2487208173,10
947636466,1
3423455475,8
3321415926,26
2668552345,2
4150774010,8
193808637,10
3949709566,26
1776044289,10
3484993795,1
4059882853,26
1282001161,26
2470562667,8
2862399241,8
755550477,1
3474780684,26
1240883587,0
2131740948,8
3812641045,4
2429929751,1
3022506264,1
3601484057,4
4244982046,1
4127181087,4
2762983713,1
3319548194,1
1988953983,8
1022019879,1
1783396020,8
2587856731,1
993708331,26
2428370852,10
3848489261,0
549374254,25
3802013902,26
1195329842,18
2699315507,1
137251124,1
648361694,26
3797895478,8
4256407945,1
793001227,10
3815098682,10
3392391488,8
3312273729,4
1650641218,8
4133308743,10
1929333064,1
1266633033,4
2906605898,26
2586724685,10
1691535694,10
3350546770,10
2222508373,1
967854422,26
3434989911,10
2444183898,26
2508573019,8
2791434326,4
3888155706,10
1881688415,1
2553399648,10
1935395169,26
57428323,10
2570176868,8
1008257387,8
3041970543,1
3403630962,23
1032767859,1
3467069812,10
3663116009,2
4252125560,10
1677576569,25
1920420218,10
187059263,8
1528711549,8
3694479743,26
3978873218,10
2710102882,1
2384906629,8
3881978246,26
3164391818,10
2454768012,10
1398627630,4
3037677968,8
2493401489,26
118376850,8
3267267651,10
2642234065,26
2902018458,10
883706269,1
4117891468,4
744737183,8
4260383136,10
1380239777,8
1000130978,8
2892702107,15
2233387428,1
3174582694,10
1007050350,8
1656506795,7
4058597806,10
1897548207,1
4099650934,4
2874379336,1
4191209909,25
1164888504,8
1814034164,4
3371193031,2
1987857482,1
1425295806,4
416408224,2
1303366081,8
227658178,18
1771686340,10
3851368182,1
1608294817,1
1996364944,1
3296381387,1
2502631842,10
2051525709,1
302495480,10
3098942791,27
961039438,1
466581241,10
644467161,10
3189547322,10
1205750236,1
464636381,1
2362165726,1
1640778208,16
680446433,10
4032776675,26
1100040679,10
1481624040,1
4016458222,1
4168660733,1
3750213024,10
843958770,10
3867003379,10
1084356350,16
1801767414,1
33890729,10
3761223423,26
3119827454,4
735592516,10
1655917057,1
510740994,4
1032309251,25
2222377478,27
1646938632,1
4003449354,1
1878936076,10
1804683790,8
2504641624,1
3353365010,8
3104885269,10
1104206807,10
1795624025,8
1996802586,8
2378615324,1
1688357978,1
4064430622,8
1284033056,2
3383314978,2
3606930369,26
3895506694,0
1297271336,10
1569311274,1
3026537005,1
2614341740,8
1199477182,26
1198901816,26
3803728441,10
965434465,10
2211727933,8
1716537919,8
1490259040,18
504285762,10
1337587467,1
3767454278,8
4262578759,1
1549388360,2
2799192649,4
506329197,27
496192079,1
618515024,1
3773090385,2
134859347,10
4042050132,10
4069537550,10
785762902,10
1633018297,1
779438681,27
3636841051,8
3698281052,26
2343679289,1
3611610213,1
1111048195,8
3133065825,26
1011589563,8
2835892839,1
2632632937,1
2657848424,8
1776470642,1
3519723283,1
1679516236,8
830316990,4
2226539127,26
2107656825,8
1272433275,10
4048931452,1
3354937981,8
3130411646,10
1738001024,4
395102852,4
3737504389,1
2176305798,4
3792095879,10
4005987587,1
2450869356,10
1462418267,8
4286433931,0
1796098701,1
4140452497,1
2926004882,26
641277105,8
2383006358,16
2922138263,10
2530364056,25
589470564,1
117767478,8
3179629212,1
957139614,10
4143696543,1
3062588889,26
467192485,1
502975142,10
3825388199,2
2762918568,4
592562857,8
3573303979,25
3862574877,1
1950363999,4
331893427,10
3772107447,1
3043183289,0
2437838623,8
3133229757,18
3492104894,4
2384126393,10
481005750,8
2799848134,10
3457546017,2
1026444407,23
3219552034,1
3150629583,10
2058210001,18
2821933779,10
3091221205,1
2336901846,10
1453673593,26
3522743001,27
1496474865,8
1843634639,16
1456674561,1
2334870241,1
3938861268,2
2741652198,2
720691665,26
399756009,10
1710279402,4
3584445163,4
3438660332,10
3356991061,10
2041727728,1
4266019569,10
401129418,26
3111963379,4
221327645,8
1670105845,10
3797011192,26
2485723604,26
2598931583,8
1191058345,8
251347907,1
2627253089,1
4050733824,8
44108928,4
3112487682,1
2307115781,8
2147502854,10
191056648,26
227780589,10
1525271308,8
2028539010,10
4212673294,23
1565964077,1
2335918865,26
1325812503,1
2002078489,2
2373405466,1
2434234159,10
4056304415,4
1945291552,4
2289301296,25
2241454555,1
3383577380,8
2464697125,8
3529897777,8
342412072,1
4199609715,10
4089465644,10
2392323890,10
3958721327,26
38390576,26
2104183601,1
1939426099,1
1041621470,26
1413296688,1
2535705400,4
2387987258,10
918440763,10
2254392124,10
1796476042,8
3355305763,10
1455339317,8
1029131073,4
3338292034,8
3867855683,8
3913960262,1
1679272654,4
1701759818,4
3260959565,26
1874988846,10
4090678098,8
1683444128,1
3237006165,10
4121545558,1
3234533809,10
3520514908,1
639191901,23
2949270366,1
419941217,10
2659896163,1
1790894566,1
4009249638,26
1097911441,10
3734391656,8
1829089262,1
3783674731,10
3005484178,1
2747911022,25
2857807786,1
2769275760,1
2861648753,10
608401822,1
2122561342,8
3292427808,10
827083641,8
1313654581,4
3507374972,1
3295890304,10
3874540420,10
91640274,4
1496697734,8
1023457089,1
1528482697,8
1340099466,8
2430323863,8
1967344526,10
2384401095,10
4094249873,4
2342898579,4
809847701,10
85314454,10
2915847063,1
2574404505,1
1275579291,10
1669339092,26
1749437341,8
744278946,10
3942665371,1
429607844,8
1785870150,10
2613595047,26
3185151132,8
962500656,8
2449132459,10
3106300403,8
1848407881,10
1528981576,2
1977109435,1
338643900,8
1679969213,8
3907668926,1
2879474623,10
1674660803,1
2615266244,10
3844250478,10
1954523396,10
2350607977,10
23579593,4
3949185995,8
1235192994,26
474237902,26
3397012431,8
1979894737,4
200756178,26
973622227,10
2213399509,1
821873622,8
3881759166,8
3569634468,2
758959068,10
3423865340,4
1711164383,25
443467551,8
3768962017,1
2345323491,8
477580260,10
3758618449,4
1841646568,10
2171587561,1
3225647378,18
1307069422,1
3671280624,26
2827701233,8
4187474930,2
2881286238,26
2671528954,1
114871291,1
2863380309,8
4136946122,26
760269825,26
3426831362,4
3624619011,4
2153958404,8
3595640741,10
2026392582,18
1120193545,10
3665251338,0
3893677067,8
189090829,26
3747660373,1
407981071,8
2589194072,1
2033404947,1
3174419476,1
4278209559,8
3017498539,4
6638618,23
3138866203,10
1154501660,1
2690403357,10
3142470688,8
3931196449,26
2915355684,10
3684977701,8
407391271,10
1780698152,1
198260572,26
1383615530,10
2270121003,16
615926829,8
3421981742,10
963369135,1
3952757809,10
149310515,10
467389492,8
3430534200,27
769313849,10
41143354,0
1026357968,8
3413888061,1
1135759877,1
3137293375,1
1321487427,1
1925827652,26
2491206725,8
863554631,4
158518345,4
826625098,26
712695171,26
3978087501,8
2563591246,25
1841859768,25
595184725,26
654298198,8
976800855,8
911350677,18
1838763098,1
561171547,10
3606924380,10
3616492637,1
1558432863,25
1802793447,4
3824372633,1
2944453733,1
1458761906,4
3170552936,1
3215669095,10
3342126188,2
3946302574,10
4228697200,18
2293006135,8
1605240663,1
609152806,1
1857637494,26
1892267881,26
3490663544,4
1651919993,10
1301473570,26
602852475,1
4245837634,1
3449572477,8
70470782,16
1811238015,8
2889829506,10
2982590315,1
3825716359,10
1116228745,4
2357710018,1
1044302990,8
508415120,1
3862809745,26
27741330,8
2073365699,1
1924942997,1
3814771863,3
506563780,10
3068835695,26
3168024417,1
464669853,27
3349859488,18
3186642081,10
878496930,2
2797784227,18
2258750628,1
1676168357,25
3338882216,10
2319436970,4
690501490,1
3530312880,2
2010107057,8
2162085042,1
2282998963,26
2065321141,1
1241339729,8
4113473738,10
3227678580,8
3807300794,1
1151782075,1
3705556157,26
3663383742,10
4078193855,1
778915010,4
796544203,27
3503443141,1
3106021921,10
609892215,1
1984959387,10
2831174861,1
4247571663,26
3772239056,4
960744658,1
3073559764,4
37080277,1
612191446,26
2608385239,25
4274291036,4
721308889,10
876858586,1
1907150031,1
1639697631,10
2515193056,10
2401389793,1
4270161109,10
3725932411,27
31935718,26
2770794364,8
142647847,10
2164985042,4
2031439089,10
1416645880,4
2990902484,10
1701465338,4
268717308,27
28451370,10
2386545918,1
2685652223,4
4139076866,26
1797967107,4
3848555780,4
2876459577,10
3421139825,1
1325950650,27
1901699628,26
2239941898,4
641977559,8
4206538407,2
1728072974,4
3029180973,26
1623439236,1
1661422865,1
3715484948,10
292227113,1
152128790,8
3284711300,3
2723761437,26
246590598,27
545770784,1
34120240,1
111168802,25
1860160731,8
1888505124,1
1177472293,1
2568251787,8
443108650,26
2808630572,8
3117195826,10
1134771569,26
3671889037,10
1949874056,8
1226591538,18
643321139,8
3281210676,4
2635189557,10
56002909,10
539516362,10
660711560,10
3428732127,4
1790987580,8
639443509,26
3372354784,1
3649610086,1
73103243,1
2280694326,26
1311067463,1
3037023561,8
4270738169,1
1931922763,8
2204486991,8
863538403,26
194166120,1
1181601111,1
488951128,10
3888696665,4
1076874586,1
2208157019,8
3215215964,10
2523270373,8
2405879136,1
3577990497,10
3414778427,10
3998633190,10
1473727846,10
2737403793,26
1963527272,10
2414595433,26
1119112423,10
589437639,8
825380207,26
3091942768,0
4105457009,1
4229549426,8
1191562611,27
4146220404,10
3622150718,4
357673098,1
3224850776,1
60902778,10
1710280060,18
2564214143,18
1361202562,4
3817753987,4
3886337412,1
